,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
671,1518262335.0,41.238918717,-8.565681167,106.7,0.051,234.30,1.2,?,?
672,1518262336.0,41.2389152,-8.565684817,106.8,0.720,212.10,1.2,?,?
673,1518262337.0,41.238903383,-8.565688967,107.0,1.801,198.40,1.2,?,?
674,1518262338.0,41.2388785,-8.565683733,106.8,2.984,173.60,1.2,?,?
675,1518262339.0,41.238860883,-8.56566465,107.1,3.035,135.50,1.0,?,?
676,1518262340.0,41.238857717,-8.565621017,108.4,3.138,93.80,0.8,?,?
677,1518262341.0,41.238862567,-8.56559155,108.8,2.932,69.80,1.0,?,?
678,1518262342.0,41.238869683,-8.5655595,108.5,3.087,55.80,1.1,1.6,1.9
679,1518262343.0,41.23888295,-8.565519033,108.2,3.961,53.40,1.1,1.6,1.9
680,1518262344.0,41.238895517,-8.565471867,107.9,4.527,59.20,1.3,2.0,2.4
681,1518262345.0,41.238913717,-8.56542145,108.1,4.784,62.40,1.3,2.0,2.4
682,1518262346.0,41.238934983,-8.565365883,108.2,5.453,62.30,1.3,?,?
683,1518262347.0,41.238957317,-8.565301867,108.5,6.173,64.40,1.3,?,?
684,1518262348.0,41.238987133,-8.565224533,108.7,7.357,63.90,1.3,?,?
685,1518262349.0,41.239023467,-8.5651311,109.1,8.951,63.50,1.3,?,?
686,1518262350.0,41.23906215,-8.565026117,109.1,10.237,64.20,1.1,?,?
687,1518262351.0,41.2391096,-8.564923083,109.1,10.598,61.70,1.1,1.6,1.9
688,1518262352.0,41.239155683,-8.564808467,108.8,11.163,62.40,1.1,1.6,1.9
689,1518262353.0,41.23919965,-8.564691233,108.3,11.472,64.20,1.0,?,?
690,1518262354.0,41.2392355,-8.564554117,107.7,11.729,70.80,1.5,2.1,2.6
691,1518262355.0,41.239263267,-8.564417333,107.6,11.935,74.20,3.4,4.2,5.4
692,1518262357.0,41.239288817,-8.564275567,107.7,?,?,8.8,1.0,8.9
693,1518262358.0,41.239328333,-8.56398765,108.7,12.450,80.40,15.9,1.0,16.0
694,1518262359.0,41.239333867,-8.56386025,108.7,11.987,82.70,15.9,1.0,16.0
695,1518262360.0,41.239348567,-8.563719233,108.9,11.935,83.30,14.2,?,?
696,1518262361.0,41.239361067,-8.563576433,108.8,12.192,82.40,14.2,?,?
697,1518262362.0,41.23938235,-8.56344615,109.0,11.884,80.70,14.1,?,?
698,1518262363.0,41.2394035,-8.563301683,108.9,12.244,78.90,14.1,?,?
699,1518262364.0,41.2394849,-8.56321055,109.3,11.781,67.00,3.2,?,?
700,1518262365.0,41.239569783,-8.563117233,110.1,11.421,58.10,3.2,?,?
701,1518262366.0,41.239635417,-8.563003167,109.6,11.472,54.10,2.9,?,?
702,1518262367.0,41.239702883,-8.562884483,111.5,11.472,52.90,2.7,?,?
703,1518262368.0,41.239775117,-8.562777817,112.7,11.575,51.90,1.0,?,?
704,1518262369.0,41.23984785,-8.56267315,113.6,11.626,49.90,1.0,?,?
705,1518262370.0,41.239921183,-8.56257075,113.8,11.575,47.20,1.1,?,?
706,1518262371.0,41.240000017,-8.56247835,113.8,11.626,41.40,1.1,?,?
707,1518262372.0,41.240086,-8.562399867,113.8,11.626,33.60,1.1,?,?
708,1518262373.0,41.240177633,-8.562328617,113.9,11.884,27.40,1.1,?,?
709,1518262374.0,41.240274383,-8.562271967,113.9,11.884,20.60,1.4,?,?
710,1518262375.0,41.240374383,-8.562231417,113.8,11.575,14.90,1.7,?,?
711,1518262376.0,41.240474433,-8.562203167,113.8,11.421,8.90,1.2,1.6,2.0
712,1518262377.0,41.240576167,-8.56219045,113.7,11.369,3.50,1.2,1.6,2.0
713,1518262378.0,41.24067945,-8.5621892,113.5,11.472,359.40,1.2,?,?
714,1518262379.0,41.240782117,-8.562189733,113.6,11.472,357.80,1.2,?,?
715,1518262380.0,41.240887883,-8.56219475,113.7,11.678,357.30,1.0,?,?
716,1518262381.0,41.240994933,-8.562204633,114.0,11.884,358.10,1.0,?,?
717,1518262382.0,41.241103683,-8.56221035,114.0,12.089,359.10,1.0,?,?
718,1518262383.0,41.241214867,-8.5622135,113.7,12.398,0.00,1.0,?,?
719,1518262384.0,41.241325017,-8.562217983,113.2,12.347,359.00,1.2,?,?
720,1518262385.0,41.241438483,-8.56222245,112.8,12.552,358.30,1.3,?,?
721,1518262386.0,41.241549,-8.562233317,112.3,12.552,356.00,1.0,?,?
722,1518262387.0,41.241660217,-8.562245333,111.8,12.552,354.70,1.1,1.6,1.9
723,1518262388.0,41.241768167,-8.562264167,111.2,12.244,352.10,1.1,1.6,1.9
724,1518262389.0,41.241881983,-8.562278817,111.0,12.347,351.50,1.1,1.6,1.9
725,1518262390.0,41.241975933,-8.562312283,110.3,11.266,345.20,1.1,?,?
726,1518262391.0,41.242063083,-8.5623496,109.4,10.340,341.80,1.1,?,?
727,1518262392.0,41.242146483,-8.562384333,108.7,9.517,341.70,1.5,?,?
728,1518262393.0,41.242221083,-8.562409017,108.3,8.540,348.30,1.1,?,?
729,1518262394.0,41.242290067,-8.562410567,107.6,8.283,5.00,1.1,?,?
730,1518262395.0,41.242363333,-8.562387,107.8,8.643,22.00,1.1,?,?
731,1518262396.0,41.24243425,-8.562339367,107.9,9.157,31.00,1.1,?,?
732,1518262397.0,41.242505333,-8.562285017,107.8,9.466,32.00,1.1,1.5,1.9
733,1518262398.0,41.242574717,-8.562225917,107.8,9.260,31.80,1.1,1.5,1.9
734,1518262399.0,41.242638517,-8.562158067,107.4,8.900,38.20,1.1,1.5,1.9
735,1518262400.0,41.242685083,-8.562086033,106.7,8.694,50.00,1.1,1.5,1.9
736,1518262401.0,41.242720417,-8.561989367,106.1,9.311,66.60,1.1,1.5,1.9
737,1518262402.0,41.2427382,-8.5618726,105.8,10.546,79.10,1.1,1.5,1.9
738,1518262403.0,41.242757967,-8.561746517,105.3,11.472,80.10,1.1,1.5,1.9
739,1518262404.0,41.24278035,-8.561609967,104.6,12.192,78.70,1.1,?,?
740,1518262405.0,41.242804583,-8.561470833,103.8,12.295,77.50,1.1,?,?
741,1518262406.0,41.242829633,-8.561329683,103.1,12.244,76.70,1.1,?,?
742,1518262407.0,41.242856383,-8.561189317,102.4,12.295,76.60,1.5,?,?
743,1518262408.0,41.24288415,-8.56104795,101.6,12.398,76.60,1.5,?,?
744,1518262409.0,41.24291235,-8.560904583,100.9,12.604,76.60,1.5,?,?
745,1518262410.0,41.24294,-8.560758817,100.3,12.758,77.00,1.6,2.2,2.8
746,1518262411.0,41.242966717,-8.560611767,99.5,12.707,76.90,1.5,?,?
747,1518262412.0,41.242990933,-8.560462333,98.7,12.861,77.80,1.5,?,?
748,1518262413.0,41.24301525,-8.560310783,97.7,13.067,78.00,1.2,?,?
749,1518262414.0,41.243040167,-8.560158017,96.8,13.170,77.70,1.2,?,?
750,1518262415.0,41.243064867,-8.560003417,95.8,13.324,77.60,1.2,?,?
751,1518262416.0,41.2430976,-8.55985825,94.1,13.118,76.80,1.0,?,?
752,1518262417.0,41.24313825,-8.559720983,93.7,12.964,77.10,0.8,?,?
753,1518262418.0,41.243170117,-8.55957955,93.7,12.552,77.40,0.8,?,?
754,1518262419.0,41.243197767,-8.559437717,93.3,12.244,77.00,0.8,?,?
755,1518262420.0,41.243222733,-8.55929375,92.9,12.038,76.80,0.8,?,?
756,1518262421.0,41.2432466,-8.559149667,92.9,12.038,77.00,0.8,?,?
757,1518262422.0,41.24327045,-8.559012517,93.1,11.678,77.20,1.0,?,?
758,1518262423.0,41.2432925,-8.558869167,93.6,11.935,77.50,1.0,?,?
759,1518262424.0,41.24331715,-8.5587236,94.4,12.295,77.20,0.8,?,?
760,1518262425.0,41.24334145,-8.558576233,95.0,12.244,77.20,0.9,?,?
761,1518262426.0,41.2433639,-8.558431683,95.5,12.244,77.00,1.0,?,?
762,1518262427.0,41.2433874,-8.558285883,96.0,12.244,76.70,1.0,?,?
763,1518262428.0,41.243409767,-8.558143733,96.4,11.884,76.70,1.0,?,?
764,1518262429.0,41.243432733,-8.5580029,97.0,11.781,76.80,1.0,?,?
765,1518262430.0,41.243451533,-8.557857667,97.7,11.935,77.50,1.0,?,?
766,1518262431.0,41.2434658,-8.557706467,98.5,12.038,78.20,1.0,?,?
767,1518262432.0,41.243483967,-8.55756375,99.2,11.987,78.20,1.1,?,?
768,1518262433.0,41.243505317,-8.557422,99.8,11.987,77.90,1.0,?,?
769,1518262434.0,41.243527783,-8.557281817,100.5,11.884,77.30,1.0,?,?
770,1518262435.0,41.24355165,-8.557143833,101.0,11.781,76.80,0.9,?,?
771,1518262436.0,41.2435795,-8.557010983,101.8,11.729,76.40,0.9,?,?
772,1518262437.0,41.243607217,-8.556876933,102.3,11.935,76.50,0.8,?,?
773,1518262438.0,41.24363565,-8.556742183,103.0,12.141,77.00,0.8,?,?
774,1518262439.0,41.243661983,-8.55660615,103.3,11.935,77.80,0.8,?,?
775,1518262440.0,41.2436869,-8.556469767,103.5,11.781,77.60,0.8,?,?
776,1518262441.0,41.243710567,-8.5563324,103.2,11.729,76.80,0.8,?,?
777,1518262442.0,41.243737133,-8.556195517,102.7,11.729,76.00,0.8,?,?
778,1518262443.0,41.243763717,-8.55605865,102.2,11.678,76.20,0.9,?,?
779,1518262444.0,41.243788417,-8.55592305,101.7,11.626,76.70,0.9,?,?
780,1518262445.0,41.243812967,-8.55579005,101.2,11.626,77.20,0.9,?,?
781,1518262446.0,41.243836417,-8.555658167,100.7,11.575,77.50,0.9,?,?
782,1518262447.0,41.24385745,-8.555526383,100.2,11.472,77.90,0.9,?,?
783,1518262448.0,41.243879767,-8.55539835,100.0,11.215,77.50,0.8,?,?
784,1518262449.0,41.243902867,-8.555270617,100.3,10.752,76.60,0.8,?,?
785,1518262450.0,41.24392565,-8.555148333,100.9,10.032,75.80,0.9,?,?
786,1518262451.0,41.24394875,-8.555034467,101.6,9.260,75.40,0.9,?,?
787,1518262452.0,41.24396385,-8.554930817,102.0,8.334,79.50,1.4,?,?
788,1518262453.0,41.243962517,-8.5548352,102.7,7.511,92.10,0.9,?,?
789,1518262454.0,41.2439359,-8.5547476,102.7,7.459,112.30,1.0,?,?
790,1518262455.0,41.243895683,-8.554658183,102.3,8.437,123.90,1.0,?,?
791,1518262456.0,41.24385105,-8.554567983,102.0,8.746,123.80,1.0,?,?
792,1518262457.0,41.243819167,-8.5544734,101.7,8.746,110.60,1.0,?,?
793,1518262458.0,41.243805817,-8.5543731,101.3,8.694,94.20,1.0,?,?
794,1518262459.0,41.2438193,-8.554271967,100.8,9.054,75.30,1.0,?,?
795,1518262460.0,41.243866183,-8.554187733,101.0,9.311,53.00,1.0,?,?
796,1518262461.0,41.2439333,-8.55412235,101.0,9.672,33.00,1.1,?,?
797,1518262462.0,41.244013567,-8.554082567,100.8,10.032,15.60,1.1,?,?
798,1518262463.0,41.244100333,-8.554074217,100.8,10.237,0.00,1.1,?,?
799,1518262464.0,41.244185683,-8.554096483,101.1,10.340,345.30,1.0,?,?
800,1518262465.0,41.2442555,-8.55415885,101.1,10.083,325.00,1.0,?,?
801,1518262466.0,41.244293683,-8.554256733,101.4,9.466,296.10,1.0,?,?
802,1518262467.0,41.24431755,-8.55435335,101.7,9.620,276.80,1.0,?,?
803,1518262468.0,41.24431865,-8.55446285,102.1,9.980,261.30,1.0,?,?
804,1518262469.0,41.244288183,-8.55456865,102.3,10.237,244.60,1.0,?,?
805,1518262470.0,41.244223683,-8.554656583,102.3,10.546,224.00,1.0,?,?
806,1518262471.0,41.244139617,-8.554728467,102.0,10.855,213.90,0.9,?,?
807,1518262472.0,41.2440511,-8.554811683,100.2,11.215,214.10,0.9,?,?
808,1518262473.0,41.243990617,-8.5549316,99.6,11.987,234.40,0.9,?,?
809,1518262474.0,41.243952467,-8.555085583,99.1,13.890,253.00,0.9,?,?
810,1518262475.0,41.243921467,-8.55524665,98.9,15.330,259.30,0.9,?,?
811,1518262476.0,41.24388965,-8.555427417,98.8,16.308,258.70,0.9,?,?
812,1518262477.0,41.243858883,-8.555614633,99.3,16.411,258.00,1.0,?,?
813,1518262478.0,41.2438299,-8.555799317,100.2,15.742,257.90,1.0,?,?
814,1518262479.0,41.243799167,-8.55598105,101.0,15.485,256.90,1.0,?,?
815,1518262480.0,41.243765883,-8.55615785,101.7,15.073,255.50,0.9,?,?
816,1518262481.0,41.243733033,-8.556330433,102.3,14.713,255.60,0.9,?,?
817,1518262482.0,41.243702533,-8.5565,102.4,14.353,256.80,0.9,?,?
818,1518262483.0,41.243673783,-8.5566679,102.4,14.302,257.20,1.0,?,?
819,1518262484.0,41.24364545,-8.55683735,102.3,14.456,257.50,1.0,?,?
820,1518262485.0,41.24361615,-8.557004667,102.2,14.404,257.10,1.0,?,?
821,1518262486.0,41.243586067,-8.557175883,101.5,14.662,257.40,0.9,?,?
822,1518262487.0,41.243552883,-8.557356233,99.8,15.176,257.40,0.9,?,?
823,1518262488.0,41.243519217,-8.557538933,98.3,15.588,256.60,0.9,?,?
824,1518262489.0,41.243486817,-8.557729433,97.0,16.308,257.00,0.8,?,?
825,1518262490.0,41.2434513,-8.5579252,95.6,16.668,256.60,0.9,?,?
826,1518262491.0,41.2434157,-8.558126833,94.1,17.182,257.00,0.9,?,?
827,1518262492.0,41.24338105,-8.5583325,92.6,17.594,257.20,0.9,?,?
828,1518262493.0,41.243343933,-8.558539367,91.3,17.903,256.60,0.9,?,?
829,1518262494.0,41.243307267,-8.558747067,90.1,17.903,256.80,0.9,?,?
830,1518262495.0,41.243272067,-8.5589594,89.1,18.211,257.20,0.9,?,?
831,1518262496.0,41.24323735,-8.559172433,88.6,18.469,257.00,1.2,?,?
832,1518262497.0,41.243203717,-8.559388333,89.6,18.623,257.20,0.9,?,?
833,1518262498.0,41.243170417,-8.559605767,91.1,18.571,257.00,0.8,?,?
834,1518262499.0,41.24313595,-8.559818083,92.5,18.211,257.00,0.9,?,?
835,1518262500.0,41.243102417,-8.560027517,94.1,17.903,257.10,0.9,?,?
836,1518262501.0,41.2430684,-8.560234467,95.5,17.645,257.30,0.8,?,?
837,1518262502.0,41.243034683,-8.560436683,96.8,17.337,257.50,1.1,?,?
838,1518262503.0,41.24300245,-8.560638367,97.9,17.080,258.00,1.6,?,?
839,1518262504.0,41.242968983,-8.560837317,99.2,16.977,257.10,1.6,?,?
840,1518262505.0,41.242932133,-8.561028883,100.4,16.617,255.60,1.2,?,?
841,1518262506.0,41.24289035,-8.561219983,101.3,16.514,253.80,1.2,?,?
842,1518262507.0,41.242855867,-8.561405967,102.3,15.999,255.00,1.2,?,?
843,1518262508.0,41.24282775,-8.561580433,103.5,14.816,257.10,1.2,?,?
844,1518262509.0,41.242786467,-8.561750533,104.1,13.941,257.40,1.2,?,?
845,1518262510.0,41.24276235,-8.5619029,105.3,12.758,258.20,1.4,?,?
846,1518262511.0,41.2427465,-8.562039633,106.0,11.266,262.20,3.9,?,?
847,1518262512.0,41.24275185,-8.56216465,107.0,10.186,273.80,1.1,1.5,1.9
848,1518262513.0,41.242788217,-8.562277783,107.6,10.032,293.80,1.1,1.5,1.9
849,1518262514.0,41.2428329,-8.562383633,107.5,10.237,302.30,1.1,1.5,1.9
850,1518262515.0,41.2428727,-8.56249175,107.3,10.237,293.00,1.0,?,?
851,1518262516.0,41.24289345,-8.56260515,107.8,10.083,279.40,1.0,?,?
852,1518262517.0,41.242890883,-8.562729717,108.2,10.906,264.30,1.2,?,?
853,1518262518.0,41.242874717,-8.562864967,108.9,11.729,256.50,1.2,?,?
854,1518262519.0,41.242825783,-8.562971683,109.5,11.061,242.70,1.7,?,?
855,1518262520.0,41.242703167,-8.562958167,109.1,10.700,193.20,1.7,?,?
856,1518262521.0,41.242608133,-8.56294575,109.3,11.009,170.50,1.7,?,?
857,1518262522.0,41.242517317,-8.562893667,108.0,11.472,146.90,1.7,?,?
858,1518262523.0,41.242440667,-8.562798,107.9,12.089,130.30,1.5,?,?
859,1518262524.0,41.242375767,-8.562683417,108.1,11.729,124.10,1.5,?,?
860,1518262525.0,41.242304267,-8.562571483,108.0,11.884,131.70,1.4,?,?
861,1518262526.0,41.242217783,-8.562478717,107.7,12.141,146.50,1.4,?,?
862,1518262527.0,41.2421174,-8.5624115,107.7,12.552,158.80,1.4,?,?
863,1518262528.0,41.242003183,-8.562364183,107.7,13.067,166.40,1.4,?,?
864,1518262529.0,41.24188645,-8.562329233,108.0,13.324,169.60,1.4,?,?
865,1518262530.0,41.24176475,-8.562298367,108.4,13.684,170.80,1.4,?,?
866,1518262531.0,41.241640583,-8.5622771,109.1,14.199,173.50,1.4,?,?
867,1518262532.0,41.241511733,-8.562261567,109.7,14.662,176.20,1.8,?,?
868,1518262533.0,41.241378133,-8.562252383,110.3,15.073,178.00,1.6,?,?
869,1518262534.0,41.2412421,-8.562246283,111.0,15.330,179.00,1.8,?,?
870,1518262535.0,41.241104133,-8.562241783,111.9,15.485,179.20,1.3,?,?
871,1518262536.0,41.240964767,-8.562239083,112.6,15.536,179.40,1.3,?,?
872,1518262537.0,41.24082585,-8.562237267,113.3,15.433,179.20,1.3,?,?
873,1518262538.0,41.24068975,-8.562235083,113.8,15.022,178.90,1.1,?,?
874,1518262539.0,41.24055745,-8.562240083,114.2,14.662,181.90,1.1,?,?
875,1518262540.0,41.2404273,-8.5622624,114.6,14.816,188.90,1.3,?,?
876,1518262541.0,41.24029195,-8.562303367,114.3,15.228,196.30,1.3,?,?
877,1518262542.0,41.240165783,-8.56237415,114.3,15.485,205.70,1.3,?,?
878,1518262543.0,41.240047217,-8.562470317,114.2,15.896,214.70,1.3,?,?
879,1518262544.0,41.2399486,-8.562588067,113.3,15.639,224.40,1.3,?,?
880,1518262545.0,41.2398561,-8.56272275,112.6,15.896,230.70,1.3,?,?
881,1518262546.0,41.239768883,-8.56286925,111.9,15.896,234.20,1.3,?,?
882,1518262547.0,41.239686217,-8.5630202,111.7,15.793,235.60,1.1,?,?
883,1518262548.0,41.239608283,-8.5631787,111.1,15.999,238.10,1.2,?,?
884,1518262549.0,41.239537067,-8.563348533,109.9,16.256,242.10,1.2,?,?
885,1518262550.0,41.239475767,-8.563526083,109.0,16.462,246.50,1.7,2.3,2.9
886,1518262551.0,41.239419933,-8.563707067,108.0,16.565,249.20,1.7,2.3,2.9
887,1518262552.0,41.239374533,-8.563897667,107.2,16.822,253.00,1.7,2.3,2.9
888,1518262557.0,41.239334217,-8.56409205,106.1,?,?,2.6,4.7,5.3
889,1518262558.0,41.23916835,-8.565091483,106.3,17.440,260.10,7.8,1.0,7.8
890,1518262559.0,41.2391471,-8.5651661,106.7,13.067,258.20,2.4,1.0,2.6
891,1518262560.0,41.2391028,-8.565328933,106.3,12.501,254.70,4.6,?,?
892,1518262561.0,41.23906835,-8.565459233,106.2,10.906,252.30,4.6,?,?
893,1518262562.0,41.23902385,-8.5655642,105.8,9.106,245.20,4.6,?,?
894,1518262563.0,41.238986967,-8.56563815,105.3,6.739,236.20,4.6,?,?
895,1518262564.0,41.238918667,-8.565678867,105.1,3.087,233.40,2.7,?,?
896,1518262565.0,41.238910283,-8.565689683,105.0,0.463,208.50,2.7,?,?
897,1518262566.0,41.2389059,-8.565692767,104.6,0.360,101.70,1.3,?,?
898,1518262567.0,41.238904783,-8.565687417,105.1,0.309,114.00,1.3,?,?
899,1518262568.0,41.2389043,-8.565685867,105.0,0.154,144.40,1.3,?,?
900,1518262569.0,41.238903633,-8.56568525,104.8,0.103,179.10,1.2,?,?
901,1518262570.0,41.238901117,-8.5656848,104.4,0.206,185.40,1.2,?,?
902,1518262571.0,41.2389043,-8.565673417,105.9,0.051,156.30,1.2,?,?
903,1518262572.0,41.238905333,-8.56566685,106.6,0.051,27.90,1.2,?,?
904,1518262573.0,41.23890035,-8.565668317,106.1,0.051,331.70,1.2,?,?
905,1518262574.0,41.238896717,-8.565669567,105.7,0.051,210.90,1.2,?,?
906,1518262575.0,41.238892367,-8.565669267,105.2,0.103,171.10,1.3,?,?
907,1518262576.0,41.238890333,-8.565668133,105.1,0.000,30.50,1.3,?,?
908,1518262577.0,41.23888675,-8.5656673,104.7,0.154,152.50,1.0,?,?
909,1518262578.0,41.2388851,-8.565668433,104.4,0.051,175.00,1.0,?,?
910,1518262579.0,41.238882917,-8.5656682,104.2,0.051,199.30,1.0,?,?
911,1518262580.0,41.238882633,-8.565667967,104.2,0.051,230.30,1.0,?,?
912,1518262581.0,41.238882283,-8.565668917,103.9,0.051,296.10,1.0,?,?
913,1518262582.0,41.238878517,-8.56567055,103.1,0.154,172.90,1.0,?,?
914,1518262583.0,41.2388762,-8.5656723,102.8,0.154,168.30,1.0,?,?
915,1518262584.0,41.238875333,-8.565673917,102.6,0.103,218.70,1.0,?,?
916,1518262585.0,41.238875567,-8.565675533,102.4,0.103,280.10,1.1,?,?
917,1518262586.0,41.238875317,-8.565677067,102.3,0.154,296.10,1.1,?,?
918,1518262587.0,41.23887455,-8.565678517,102.2,0.051,237.80,1.1,?,?
919,1518262588.0,41.238874717,-8.5656798,102.1,0.051,329.50,1.1,?,?
920,1518262589.0,41.23887555,-8.56567915,102.2,0.051,309.90,1.1,?,?
921,1518262590.0,41.238875433,-8.56568,102.1,0.051,168.70,1.1,?,?
922,1518262591.0,41.238875983,-8.565680467,102.1,0.051,208.90,0.9,?,?
923,1518262592.0,41.238877533,-8.565680983,102.2,0.103,299.40,0.9,?,?
924,1518262593.0,41.2388779,-8.565680583,102.2,0.051,232.00,0.8,?,?
925,1518262594.0,41.238879083,-8.565679133,102.5,0.000,241.60,0.8,?,?
926,1518262595.0,41.2388793,-8.56567855,102.5,0.000,315.70,1.0,?,?
927,1518262596.0,41.23888055,-8.565680267,102.5,0.051,337.10,1.0,?,?
928,1518262597.0,41.238881783,-8.5656832,102.5,0.000,283.90,1.2,?,?
929,1518262598.0,41.238882783,-8.565685083,102.4,0.000,293.80,1.2,?,?
930,1518262599.0,41.238883567,-8.56568605,102.4,0.000,266.90,1.2,?,?
931,1518262600.0,41.238884,-8.56568675,102.2,0.051,146.50,1.2,?,?
932,1518262601.0,41.238884517,-8.5656878,102.1,0.000,90.20,1.2,?,?
933,1518262602.0,41.238884517,-8.565689617,101.9,0.051,258.10,1.2,?,?
934,1518262603.0,41.238884283,-8.565691783,101.7,0.051,242.40,1.5,?,?
935,1518262604.0,41.238883883,-8.565695417,101.4,0.051,234.10,1.9,?,?
936,1518262605.0,41.238883833,-8.5656996,100.9,0.103,251.60,1.9,?,?
937,1518262606.0,41.238884283,-8.5656986,101.0,0.051,231.30,1.5,?,?
